,time,el,el_lo,el_hi,pa,el_dlo,el_dhi,time_err
0,2456198.8395949076,8.292499542236328,7.783845901489258,8.772093772888184,276.8146104859521,0.5086536407470703,0.47959423065185547,0 days 00:00:00.000000000
1,2456198.867372685,8.776748657226562,8.262434005737305,9.256891250610352,276.8146104859521,0.5143146514892578,0.48014259338378906,0 days 00:00:00.000000000
2,2456198.895150463,9.19755744934082,8.692627906799316,9.6733980178833,276.8146104859521,0.5049295425415039,0.47584056854248047,0 days 00:00:00.000000000
3,2456198.9229282406,9.66858196258545,9.158082962036133,10.150092124938965,276.8146104859521,0.5104990005493164,0.4815101623535156,0 days 00:00:00.000000000
4,2456198.9507060186,10.249967575073242,9.684048652648926,10.731914520263672,276.8146104859521,0.5659189224243164,0.4819469451904297,0 days 00:00:00.000000000
5,2456198.978483796,10.566747665405273,10.054977416992188,11.063898086547852,276.8146104859521,0.5117702484130859,0.4971504211425781,0 days 00:00:00.000000000
6,2456199.006261574,10.936823844909668,10.399933815002441,11.434303283691406,276.8146104859521,0.5368900299072266,0.4974794387817383,0 days 00:00:00.000000000
7,2456199.0340393516,11.369009017944336,10.831933975219727,11.89682388305664,276.8146104859521,0.5370750427246094,0.5278148651123047,0 days 00:00:00.000000000
8,2456199.0618171296,11.927239418029785,11.434396743774414,12.485301971435547,276.8146104859521,0.4928426742553711,0.5580625534057617,0 days 00:00:00.000000000
9,2456199.0895949076,12.365617752075195,11.822751998901367,12.898935317993164,276.8146104859521,0.5428657531738281,0.5333175659179688,0 days 00:00:00.000000000
10,2456199.117372685,12.684956550598145,12.121979713439941,13.233220100402832,276.8146104859521,0.5629768371582031,0.5482635498046875,0 days 00:00:00.000000000
11,2456199.145150463,13.31778621673584,12.794273376464844,13.826373100280762,276.8146104859521,0.5235128402709961,0.5085868835449219,0 days 00:00:00.000000000
12,2456199.1729282406,13.507022857666016,12.544878959655762,14.33973503112793,276.8146104859521,0.9621438980102539,0.8327121734619141,0 days 00:00:00.000000000
13,2456199.2007060186,13.831603050231934,13.038955688476562,14.644584655761719,276.8146104859521,0.7926473617553711,0.8129816055297852,0 days 00:00:00.000000000
14,2456199.228483796,14.374624252319336,13.32746696472168,14.992975234985352,276.8146104859521,1.0471572875976562,0.6183509826660156,0 days 00:00:00.000000000
15,2456199.256261574,14.942533493041992,14.079957962036133,15.570829391479492,276.8146104859521,0.8625755310058594,0.6282958984375,0 days 00:00:00.000000000
16,2456199.2840393516,15.411333084106445,14.32429313659668,16.024246215820312,276.8146104859521,1.0870399475097656,0.6129131317138672,0 days 00:00:00.000000000
17,2456199.3118171296,15.945329666137695,15.102897644042969,16.423723220825195,276.8146104859521,0.8424320220947266,0.4783935546875,0 days 00:00:00.000000000
18,2456199.3395949076,16.21686363220215,15.708724975585938,16.74477767944336,276.8146104859521,0.5081386566162109,0.5279140472412109,0 days 00:00:00.000000000
19,2456199.367372685,17.008602142333984,16.500850677490234,17.50113868713379,276.8146104859521,0.50775146484375,0.4925365447998047,0 days 00:00:00.000000000
20,2456199.395150463,17.41171646118164,16.874446868896484,17.958541870117188,276.8146104859521,0.5372695922851562,0.5468254089355469,0 days 00:00:00.000000000
21,2456199.4229282406,17.550336837768555,16.938444137573242,18.196224212646484,276.8146104859521,0.6118927001953125,0.6458873748779297,0 days 00:00:00.000000000
22,2456199.4507060186,18.067214965820312,17.575260162353516,18.56855010986328,276.8146104859521,0.4919548034667969,0.5013351440429688,0 days 00:00:00.000000000
23,2456199.478483796,18.62889289855957,18.102754592895508,19.119705200195312,276.8146104859521,0.5261383056640625,0.4908123016357422,0 days 00:00:00.000000000
24,2456199.506261574,18.909751892089844,18.27960205078125,19.459667205810547,276.8146104859521,0.6301498413085938,0.5499153137207031,0 days 00:00:00.000000000
25,2456199.5340393516,19.320735931396484,18.716224670410156,19.879777908325195,276.8146104859521,0.6045112609863281,0.5590419769287109,0 days 00:00:00.000000000
26,2456199.5618171296,19.93926429748535,19.39022445678711,20.541767120361328,276.8146104859521,0.5490398406982422,0.6025028228759766,0 days 00:00:00.000000000
